case_id,created_at,completed_at,business_unit,department,country,vendor_id,vendor_tier,material_category,amount_usd,priority,channel,variant_ground_truth,event_count,rework_count,cycle_time_hours,sla_target_hours,sla_breached,fitness,conformant,touch_time_hours,estimated_wait_hours,automation_rate
P2P-005927,2025-06-01 12:58:24+00:00,2025-06-07 20:36:58+00:00,Industrial Systems,Information Technology,Türkiye,V-049,B,IT Equipment,9523.02,Standard,ERP Portal,happy_path,13,0,151.6429,240.0,False,1.0,True,2.7133333333333334,148.92944444444444,0.38461538461538464
P2P-005928,2026-02-22 00:20:46+00:00,2026-03-01 00:22:49+00:00,Corporate Services,Engineering,Türkiye,V-051,B,IT Equipment,20247.21,Standard,ERP Portal,happy_path,13,0,168.0342,240.0,False,1.0,True,4.129333333333333,163.90483333333333,0.38461538461538464
P2P-005929,2026-04-19 19:12:02+00:00,2026-04-29 09:17:49+00:00,Consumer Products,Finance,Netherlands,V-004,A,Professional Services,9978.79,Standard,ERP Portal,approval_rework,15,1,230.0964,240.0,False,0.8666666666666667,False,3.387333333333333,226.70905555555555,0.3333333333333333
P2P-005930,2025-06-05 21:16:34+00:00,2025-06-16 08:40:27+00:00,Corporate Services,Information Technology,Türkiye,V-062,C,MRO,3952.84,Strategic,ERP Portal,approval_rework,15,1,251.3981,336.0,False,0.8666666666666667,False,3.5998333333333337,247.79822222222222,0.3333333333333333
P2P-005931,2025-12-24 19:49:43+00:00,2026-01-03 03:28:33+00:00,Consumer Products,Operations,Türkiye,V-036,B,Professional Services,38387.61,Standard,Email Intake,payment_rework,16,2,223.6474,240.0,False,0.8125,False,4.419833333333333,219.22738888888887,0.3125
P2P-005932,2025-03-22 09:58:09+00:00,2025-03-31 10:42:22+00:00,Corporate Services,Operations,Germany,V-063,C,Professional Services,21517.85,Strategic,ERP Portal,happy_path,13,0,216.737,336.0,False,1.0,True,2.692333333333333,214.04461111111112,0.38461538461538464
P2P-005933,2025-08-27 14:55:05+00:00,2025-08-31 18:03:56+00:00,Consumer Products,Information Technology,Poland,V-005,A,MRO,21126.78,Standard,ERP Portal,fast_track,12,0,99.1475,240.0,False,0.9230769230769231,False,2.8793333333333333,96.26816666666666,0.4166666666666667
P2P-005934,2026-05-23 18:19:27+00:00,2026-06-03 20:46:03+00:00,Industrial Systems,Information Technology,Germany,V-071,C,IT Equipment,12104.45,Strategic,Email Intake,approval_rework,15,1,266.4435,336.0,False,0.8666666666666667,False,3.9219999999999997,262.5213333333333,0.3333333333333333
P2P-005935,2026-01-09 23:36:56+00:00,2026-01-18 12:57:10+00:00,Corporate Services,Operations,Türkiye,V-032,B,Direct Materials,33491.18,Standard,ERP Portal,happy_path,13,0,205.3373,240.0,False,1.0,True,2.9564999999999997,202.3807222222222,0.38461538461538464
P2P-005936,2025-01-04 02:06:31+00:00,2025-01-10 22:40:54+00:00,Consumer Products,Operations,Poland,V-054,B,Professional Services,6518.0,Standard,Catalog,three_way_match_failure,14,0,164.5733,240.0,False,0.7857142857142857,False,4.064,160.50905555555556,0.35714285714285715
P2P-005937,2025-10-29 01:09:16+00:00,2025-11-06 14:46:13+00:00,Industrial Systems,Operations,Türkiye,V-050,B,Professional Services,17360.88,Urgent,Catalog,happy_path+late_delivery,14,0,205.616,120.0,True,0.9285714285714286,False,3.6421666666666668,201.97366666666667,0.35714285714285715
P2P-005938,2025-05-13 14:49:41+00:00,2025-05-20 14:26:35+00:00,Consumer Products,Operations,Türkiye,V-049,B,IT Equipment,14900.24,Standard,ERP Portal,happy_path,13,0,167.6152,240.0,False,1.0,True,2.7083333333333335,164.90666666666667,0.38461538461538464
P2P-005939,2026-01-13 00:50:08+00:00,2026-01-24 15:52:31+00:00,Industrial Systems,Information Technology,Germany,V-067,C,Professional Services,8484.24,Urgent,ERP Portal,invoice_discrepancy+late_delivery,16,0,279.0399,120.0,True,0.8125,False,4.383333333333334,274.6563888888889,0.3125
P2P-005940,2026-03-05 02:51:28+00:00,2026-03-11 07:08:39+00:00,Corporate Services,Finance,Poland,V-048,B,IT Equipment,28865.8,Standard,ERP Portal,happy_path,13,0,148.2867,240.0,False,1.0,True,3.4251666666666667,144.86122222222224,0.38461538461538464
P2P-005941,2025-11-14 02:17:09+00:00,2025-11-21 10:04:19+00:00,Industrial Systems,Operations,Türkiye,V-018,A,Professional Services,4196.91,Standard,ERP Portal,happy_path,13,0,175.7861,240.0,False,1.0,True,2.993666666666667,172.79244444444444,0.38461538461538464
P2P-005942,2025-06-28 01:52:04+00:00,2025-07-13 19:34:09+00:00,Industrial Systems,Operations,Türkiye,V-065,C,IT Equipment,15172.48,Standard,ERP Portal,duplicate_invoice,17,1,377.7016,240.0,True,0.7647058823529411,False,4.61,373.0913888888889,0.35294117647058826
P2P-005943,2025-04-23 08:16:38+00:00,2025-04-29 04:34:08+00:00,Consumer Products,Operations,Türkiye,V-073,C,Professional Services,72835.11,Urgent,ERP Portal,happy_path,13,0,140.2918,120.0,True,1.0,True,3.3938333333333333,136.89783333333332,0.38461538461538464
P2P-005944,2026-02-25 09:13:17+00:00,2026-03-11 12:58:25+00:00,Corporate Services,Engineering,Türkiye,V-078,C,MRO,55963.38,Strategic,ERP Portal,approval_rework,15,1,339.7523,336.0,True,0.8666666666666667,False,3.437666666666667,336.31455555555556,0.3333333333333333
P2P-005945,2025-07-12 08:29:00+00:00,2025-07-19 20:24:17+00:00,Consumer Products,Information Technology,Türkiye,V-020,B,IT Equipment,75692.62,Standard,ERP Portal,approval_rework,15,1,179.9214,240.0,False,0.8666666666666667,False,3.559166666666667,176.36222222222221,0.3333333333333333
P2P-005946,2025-12-22 07:22:33+00:00,2026-01-10 21:56:43+00:00,Industrial Systems,Information Technology,Türkiye,V-047,B,Direct Materials,115545.99,Standard,ERP Portal,invoice_discrepancy+late_delivery,16,0,470.5696,240.0,True,0.8125,False,4.9673333333333325,465.6021111111111,0.3125
P2P-005947,2026-06-02 05:05:42+00:00,2026-06-08 17:04:51+00:00,Consumer Products,Operations,Türkiye,V-010,A,Professional Services,6862.68,Strategic,ERP Portal,happy_path,13,0,155.986,336.0,False,1.0,True,3.3509999999999995,152.63483333333335,0.38461538461538464
P2P-005948,2025-02-09 01:39:39+00:00,2025-02-15 14:31:13+00:00,Industrial Systems,Operations,Netherlands,V-050,B,Direct Materials,31543.33,Standard,ERP Portal,happy_path,13,0,156.8596,240.0,False,1.0,True,2.9541666666666666,153.90527777777777,0.38461538461538464
P2P-005949,2025-10-27 12:57:43+00:00,2025-11-05 23:17:33+00:00,Corporate Services,Information Technology,Türkiye,V-061,C,MRO,9832.69,Standard,ERP Portal,approval_rework,15,1,226.3306,240.0,False,0.8666666666666667,False,4.305000000000001,222.02555555555554,0.3333333333333333
P2P-005950,2025-05-05 23:07:45+00:00,2025-05-15 06:20:04+00:00,Industrial Systems,Finance,Türkiye,V-064,C,IT Equipment,21448.62,Standard,ERP Portal,happy_path,13,0,223.2054,240.0,False,1.0,True,2.8074999999999997,220.39777777777778,0.38461538461538464
P2P-005951,2025-12-23 08:56:39+00:00,2026-01-02 04:59:33+00:00,Industrial Systems,Finance,Netherlands,V-065,C,MRO,14895.81,Standard,ERP Portal,approval_rework,15,1,236.0484,240.0,False,0.8666666666666667,False,4.020166666666666,232.0281666666667,0.3333333333333333
P2P-005952,2026-01-12 22:36:30+00:00,2026-01-18 23:41:24+00:00,Consumer Products,Information Technology,Netherlands,V-011,A,Direct Materials,300000.0,Urgent,ERP Portal,happy_path+late_delivery,14,0,145.0818,120.0,True,0.9285714285714286,False,4.3919999999999995,140.68966666666668,0.35714285714285715
P2P-005953,2026-03-15 08:33:34+00:00,2026-03-23 06:00:28+00:00,Industrial Systems,Facilities,Türkiye,V-037,B,MRO,5806.69,Standard,ERP Portal,happy_path,13,0,189.4484,240.0,False,1.0,True,3.0276666666666667,186.42066666666665,0.38461538461538464
P2P-005954,2025-05-04 08:11:12+00:00,2025-05-10 14:16:31+00:00,Industrial Systems,Operations,Poland,V-053,B,MRO,5623.93,Standard,ERP Portal,missing_approval,12,0,150.0886,240.0,False,0.9230769230769231,False,2.5660000000000003,147.5226111111111,0.4166666666666667
P2P-005955,2025-04-12 18:17:18+00:00,2025-04-19 07:10:23+00:00,Consumer Products,Operations,Türkiye,V-025,B,Facilities,22610.04,Standard,ERP Portal,happy_path,13,0,156.8849,240.0,False,1.0,True,3.4844999999999997,153.40022222222223,0.38461538461538464
P2P-005956,2026-02-20 14:17:07+00:00,2026-03-01 23:04:20+00:00,Industrial Systems,Engineering,Netherlands,V-043,B,Direct Materials,9590.95,Standard,ERP Portal,happy_path,13,0,224.7872,240.0,False,1.0,True,3.255333333333333,221.53161111111112,0.38461538461538464
P2P-005957,2025-03-24 11:40:27+00:00,2025-03-29 05:01:08+00:00,Consumer Products,Finance,Türkiye,V-049,B,Professional Services,11328.39,Urgent,ERP Portal,happy_path,13,0,113.3449,120.0,False,1.0,True,3.3368333333333333,110.00788888888889,0.38461538461538464
P2P-005958,2026-01-13 00:27:58+00:00,2026-01-25 15:32:33+00:00,Corporate Services,Engineering,Poland,V-069,C,IT Equipment,40260.44,Standard,ERP Portal,happy_path,13,0,303.0764,240.0,True,1.0,True,3.067833333333333,300.0085555555556,0.38461538461538464
P2P-005959,2026-02-22 06:30:54+00:00,2026-02-26 13:17:27+00:00,Corporate Services,Finance,Türkiye,V-011,A,Professional Services,24236.07,Urgent,Catalog,three_way_match_failure,14,0,102.776,120.0,False,0.7857142857142857,False,4.241666666666666,98.53416666666668,0.35714285714285715
P2P-005960,2026-05-04 03:19:38+00:00,2026-05-16 01:20:00+00:00,Corporate Services,Operations,Türkiye,V-078,C,Facilities,20811.3,Standard,ERP Portal,invoice_discrepancy,15,0,286.0062,240.0,True,0.8666666666666667,False,4.818833333333333,281.1872777777778,0.3333333333333333
P2P-005961,2025-04-11 15:04:20+00:00,2025-04-15 08:41:21+00:00,Corporate Services,Finance,Germany,V-050,B,Direct Materials,9690.53,Urgent,Catalog,happy_path,13,0,89.6171,120.0,False,1.0,True,3.4156666666666666,86.20127777777778,0.38461538461538464
P2P-005962,2025-04-17 06:08:11+00:00,2025-04-30 07:48:23+00:00,Consumer Products,Operations,Türkiye,V-050,B,MRO,19145.24,Strategic,Catalog,approval_rework,15,1,313.6701,336.0,False,0.8666666666666667,False,3.3353333333333333,310.3346666666667,0.3333333333333333
P2P-005963,2025-06-11 08:42:03+00:00,2025-06-19 06:42:39+00:00,Consumer Products,Engineering,Türkiye,V-016,A,IT Equipment,22865.37,Strategic,ERP Portal,fast_track,12,0,190.0103,336.0,False,0.9230769230769231,False,3.0993333333333335,186.91066666666666,0.4166666666666667
P2P-005964,2025-11-22 05:03:10+00:00,2025-12-02 21:57:49+00:00,Consumer Products,Operations,Germany,V-008,A,Direct Materials,6269.24,Standard,ERP Portal,approval_rework,15,1,256.911,240.0,True,0.8666666666666667,False,3.8826666666666667,253.0281666666667,0.3333333333333333
P2P-005965,2026-02-28 17:21:50+00:00,2026-03-08 17:55:57+00:00,Corporate Services,Operations,Türkiye,V-038,B,Direct Materials,58178.53,Standard,ERP Portal,invoice_discrepancy,15,0,192.5687,240.0,False,0.8666666666666667,False,4.000333333333334,188.56827777777778,0.3333333333333333
P2P-005966,2025-09-15 08:32:18+00:00,2025-09-24 13:09:48+00:00,Consumer Products,Finance,Germany,V-042,B,Direct Materials,19428.25,Standard,ERP Portal,approval_rework,15,1,220.6251,240.0,False,0.8666666666666667,False,3.9863333333333335,216.63866666666667,0.3333333333333333
P2P-005967,2026-06-06 19:31:35+00:00,2026-06-16 14:31:31+00:00,Industrial Systems,Operations,Türkiye,V-038,B,MRO,12439.2,Standard,ERP Portal,invoice_discrepancy,15,0,234.999,240.0,False,0.8666666666666667,False,4.141333333333333,230.85755555555556,0.3333333333333333
P2P-005968,2025-01-26 06:11:40+00:00,2025-02-03 15:02:47+00:00,Industrial Systems,Engineering,Poland,V-005,A,MRO,4485.36,Standard,ERP Portal,invoice_discrepancy,15,0,200.8521,240.0,False,0.8666666666666667,False,4.278333333333333,196.57361111111112,0.3333333333333333
P2P-005969,2025-04-01 22:26:40+00:00,2025-04-09 17:24:15+00:00,Corporate Services,Information Technology,Türkiye,V-078,C,MRO,26754.97,Standard,Catalog,approval_rework,15,1,186.9599,240.0,False,0.8666666666666667,False,4.2941666666666665,182.66555555555556,0.3333333333333333
P2P-005970,2025-03-08 10:30:56+00:00,2025-03-16 13:16:42+00:00,Industrial Systems,Operations,Germany,V-032,B,Professional Services,47388.62,Standard,ERP Portal,happy_path,13,0,194.7628,240.0,False,1.0,True,2.9411666666666667,191.8216111111111,0.38461538461538464
P2P-005971,2025-06-13 20:48:42+00:00,2025-06-23 06:45:19+00:00,Industrial Systems,Operations,Türkiye,V-022,B,Professional Services,7304.22,Standard,Catalog,happy_path,13,0,225.9438,240.0,False,1.0,True,3.2063333333333333,222.7372777777778,0.38461538461538464
P2P-005972,2025-06-13 06:05:31+00:00,2025-06-19 08:59:16+00:00,Industrial Systems,Operations,Germany,V-021,B,MRO,18926.86,Standard,ERP Portal,fast_track,12,0,146.896,240.0,False,0.9230769230769231,False,3.051333333333333,143.8445,0.4166666666666667
P2P-005973,2026-05-06 03:17:17+00:00,2026-05-15 14:24:12+00:00,Corporate Services,Information Technology,Türkiye,V-013,A,Direct Materials,5867.48,Standard,ERP Portal,approval_rework,15,1,227.1154,240.0,False,0.8666666666666667,False,3.9316666666666666,223.1836111111111,0.3333333333333333
P2P-005974,2026-04-06 21:45:58+00:00,2026-04-17 05:07:17+00:00,Industrial Systems,Finance,Türkiye,V-066,C,Direct Materials,43611.92,Standard,ERP Portal,approval_rework,15,1,247.3553,240.0,True,0.8666666666666667,False,4.006166666666667,243.3491111111111,0.3333333333333333
P2P-005975,2025-08-10 23:01:50+00:00,2025-08-21 10:00:23+00:00,Industrial Systems,Operations,Netherlands,V-049,B,Direct Materials,8386.59,Standard,Catalog,three_way_match_failure,14,0,250.9758,240.0,True,0.7857142857142857,False,4.511,246.46483333333333,0.35714285714285715
P2P-005976,2025-08-07 13:44:12+00:00,2025-08-16 05:33:52+00:00,Consumer Products,Operations,Poland,V-043,B,Direct Materials,11886.43,Standard,Catalog,happy_path,13,0,207.8279,240.0,False,1.0,True,2.5968333333333335,205.23094444444445,0.38461538461538464
P2P-005977,2025-05-04 22:37:26+00:00,2025-05-11 10:11:08+00:00,Consumer Products,Engineering,Germany,V-022,B,MRO,99733.18,Urgent,Catalog,approval_rework,15,1,155.5617,120.0,True,0.8666666666666667,False,3.733166666666667,151.8285,0.3333333333333333
P2P-005978,2025-08-05 20:55:38+00:00,2025-08-10 07:37:06+00:00,Corporate Services,Operations,Türkiye,V-030,B,Direct Materials,2595.37,Urgent,Catalog,happy_path,13,0,106.6913,120.0,False,1.0,True,2.7431666666666668,103.94794444444445,0.38461538461538464
P2P-005979,2026-02-05 10:45:30+00:00,2026-02-14 19:41:43+00:00,Consumer Products,Operations,Türkiye,V-071,C,Direct Materials,3585.72,Standard,Email Intake,happy_path,13,0,224.937,240.0,False,1.0,True,3.173,221.76394444444443,0.38461538461538464
P2P-005980,2025-03-05 11:49:54+00:00,2025-03-17 22:00:17+00:00,Industrial Systems,Information Technology,Türkiye,V-050,B,MRO,18193.48,Strategic,ERP Portal,invoice_discrepancy,15,0,298.1731,336.0,False,0.8666666666666667,False,4.798666666666667,293.37438888888886,0.3333333333333333
P2P-005981,2025-05-10 10:59:56+00:00,2025-05-19 00:09:32+00:00,Corporate Services,Finance,Türkiye,V-055,B,Direct Materials,20310.64,Standard,ERP Portal,happy_path,13,0,205.1602,240.0,False,1.0,True,3.3643333333333336,201.79566666666668,0.38461538461538464
P2P-005982,2025-12-10 04:34:40+00:00,2025-12-16 11:10:39+00:00,Consumer Products,Information Technology,Poland,V-048,B,Direct Materials,2245.1,Urgent,Catalog,fast_track,12,0,150.6,120.0,True,0.9230769230769231,False,3.919333333333334,146.6803888888889,0.4166666666666667
P2P-005983,2025-11-20 03:59:49+00:00,2025-12-02 05:46:14+00:00,Corporate Services,Facilities,Germany,V-070,C,MRO,80504.63,Standard,ERP Portal,happy_path,13,0,289.7738,240.0,True,1.0,True,3.548166666666667,286.22544444444446,0.38461538461538464
P2P-005984,2025-05-16 11:29:24+00:00,2025-05-22 18:54:56+00:00,Corporate Services,Information Technology,Netherlands,V-021,B,Direct Materials,3980.87,Standard,Catalog,happy_path,13,0,151.4258,240.0,False,1.0,True,3.1771666666666665,148.24838888888888,0.38461538461538464
P2P-005985,2026-01-19 03:15:17+00:00,2026-01-31 10:22:36+00:00,Industrial Systems,Finance,Türkiye,V-060,C,Professional Services,28258.03,Strategic,ERP Portal,three_way_match_failure,14,0,295.1222,336.0,False,0.7857142857142857,False,3.525,291.5969444444445,0.35714285714285715
P2P-005986,2025-02-21 09:31:23+00:00,2025-03-02 06:41:59+00:00,Consumer Products,Engineering,Germany,V-028,B,IT Equipment,98032.11,Standard,ERP Portal,happy_path,13,0,213.1769,240.0,False,1.0,True,3.2486666666666664,209.928,0.38461538461538464
P2P-005987,2025-10-15 12:50:16+00:00,2025-10-20 20:20:21+00:00,Consumer Products,Operations,Poland,V-041,B,Professional Services,55125.2,Standard,ERP Portal,fast_track,12,0,127.5014,240.0,False,0.9230769230769231,False,2.9118333333333335,124.58955555555555,0.4166666666666667
P2P-005988,2025-10-14 21:58:44+00:00,2025-10-19 04:22:49+00:00,Corporate Services,Operations,Türkiye,V-071,C,IT Equipment,13866.12,Urgent,ERP Portal,happy_path,13,0,102.4015,120.0,False,1.0,True,3.5616666666666665,98.83972222222222,0.38461538461538464
P2P-005989,2025-05-25 18:33:59+00:00,2025-05-29 14:21:36+00:00,Corporate Services,Engineering,Türkiye,V-053,B,IT Equipment,14811.56,Urgent,ERP Portal,happy_path,13,0,91.7938,120.0,False,1.0,True,3.0780000000000003,88.7156111111111,0.38461538461538464
P2P-005990,2026-05-21 04:59:40+00:00,2026-06-06 22:20:57+00:00,Consumer Products,Facilities,Germany,V-067,C,Professional Services,7415.39,Standard,Catalog,happy_path+late_delivery,14,0,401.3549,240.0,True,0.9285714285714286,False,3.2595,398.0952222222222,0.35714285714285715
P2P-005991,2025-05-05 22:23:05+00:00,2025-05-14 19:53:43+00:00,Industrial Systems,Operations,Türkiye,V-077,C,Direct Materials,27558.28,Strategic,Catalog,happy_path,13,0,213.5107,336.0,False,1.0,True,3.7703333333333333,209.74022222222223,0.38461538461538464
P2P-005992,2025-12-18 17:45:24+00:00,2025-12-28 11:25:03+00:00,Industrial Systems,Operations,Türkiye,V-073,C,Direct Materials,38566.58,Standard,ERP Portal,happy_path,13,0,233.6609,240.0,False,1.0,True,3.0420000000000003,230.61883333333333,0.38461538461538464
P2P-005993,2025-08-04 21:50:06+00:00,2025-08-13 22:08:04+00:00,Consumer Products,Engineering,Türkiye,V-051,B,Professional Services,12858.93,Standard,ERP Portal,three_way_match_failure,14,0,216.2996,240.0,False,0.7857142857142857,False,3.310666666666667,212.98877777777778,0.35714285714285715
P2P-005994,2026-06-29 00:51:10+00:00,2026-07-12 19:31:52+00:00,Industrial Systems,Information Technology,Türkiye,V-059,C,MRO,12968.95,Strategic,ERP Portal,invoice_discrepancy,15,0,330.6786,336.0,False,0.8666666666666667,False,4.320333333333334,326.358,0.3333333333333333
P2P-005995,2025-04-01 05:14:37+00:00,2025-04-05 19:34:11+00:00,Consumer Products,Information Technology,Türkiye,V-055,B,MRO,23251.58,Urgent,Catalog,three_way_match_failure,14,0,110.3263,120.0,False,0.7857142857142857,False,3.5763333333333334,106.74977777777778,0.35714285714285715
P2P-005996,2026-04-19 09:11:21+00:00,2026-04-27 02:05:16+00:00,Consumer Products,Facilities,Netherlands,V-066,C,MRO,2740.27,Urgent,Catalog,happy_path,13,0,184.8987,120.0,True,1.0,True,3.0915000000000004,181.8071111111111,0.38461538461538464
P2P-005997,2025-04-07 17:59:58+00:00,2025-04-18 20:19:59+00:00,Corporate Services,Finance,Netherlands,V-039,B,IT Equipment,5624.29,Standard,Catalog,invoice_discrepancy,15,0,266.3338,240.0,True,0.8666666666666667,False,3.4078333333333335,262.9257777777778,0.3333333333333333
P2P-005998,2025-04-03 17:30:50+00:00,2025-04-10 20:09:13+00:00,Consumer Products,Operations,Germany,V-045,B,MRO,2897.66,Standard,ERP Portal,fast_track,12,0,170.6398,240.0,False,0.9230769230769231,False,2.9291666666666667,167.71055555555554,0.4166666666666667
